ord_week_nmb,kohl_product_ID,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_ID,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price
2,1130487,14107219,10-12-2012,Wildkin Camo Serious Backpack - Kids,67.99,0,0,0,67.99,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",Yes,n/a,n/a,B007WU48MC,Wildkin Blue Camo Serious Backpack,44.43,0,0,44.43,44.43,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $15.56 (26%),14107219,Wildkin Camo Serious Backpack - Blue,45.49,0,0,0,45.49,Wildkin Camo Serious Backpack - Blue,Yes,n/a,n/a,1,1,1,328,3,36,23.56,22.5,23.56,22.5,1.530272339,1.494614201,1.530272339,1.494614201,1,03-12-2012,08-07-2013,58,13,1,67.99,67.99
2,1130488,14107212,10-12-2012,Wildkin Leopard Serious Backpack - Kids,67.99,0,0,0,67.99,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",Yes,n/a,n/a,B007WU58DK,Wildkin Pink Leopard Serious Backpack,44.43,0,0,44.43,44.43,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $15.56 (26%),14107212,Wildkin Leopard Serious Backpack - Pink,41.99,0,0,0,41.99,Wildkin Leopard Serious Backpack - Pink,Yes,n/a,n/a,1,1,1,336,3,39,23.56,26,23.56,26,1.530272339,1.619195046,1.530272339,1.619195046,1,03-12-2012,02-09-2013,58,13,1,67.99,67.99
2,1130492,14107200,10-12-2012,Wildkin Serious Backpack - Kids,67.99,0,0,0,67.99,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port.",Yes,n/a,n/a,B007WU5KFG,Wildkin Whale Blue Serious Backpack,36.94,0,0,36.94,36.94,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $23.05 (38%),14107200,Wildkin Serious Backpack - Whale Blue,37.79,0,0,0,37.79,Wildkin Serious Backpack - Whale Blue,Yes,n/a,n/a,1,1,1,240,3,37,31.05,30.2,31.05,30.2,1.840552247,1.799153215,1.840552247,1.799153215,1,03-12-2012,08-07-2013,58,13,1,67.99,67.99
2,1130531,14107536,10-12-2012,Wildkin Horse Crackerjack Backpack - Kids,36.99,0,0,0,36.99,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",Yes,n/a,n/a,B007WU4RO6,Wildkin Horses in Pink Crackerjack Backpack,22.39,4.92,0,22.39,22.39,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $9.60 (30%),14107536,Wildkin Horses Crackerjack Backpack - Pink,27.39,0,0,0,27.39,Wildkin Horses Crackerjack Backpack - Pink,Yes,n/a,n/a,1,1,1,252,3,42,14.6,9.6,14.6,9.6,1.65207682,1.350492881,1.65207682,1.350492881,1,03-12-2012,02-09-2013,58,13,1,36.99,36.99
2,1130538,14107227,10-12-2012,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,0,0,0,36.99,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",Yes,n/a,n/a,B007WU44HG,Wildkin Big Dots Aqua Crackerjack Backpack,26.96,0,0,26.96,26.96,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $5.03 (16%),14107227,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,26.79,0,0,0,26.79,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,Yes,n/a,n/a,1,1,1,217,3,57,10.03,10.2,10.03,10.2,1.372032641,1.380739082,1.372032641,1.380739082,1,03-12-2012,08-07-2013,58,13,1,36.99,36.99
2,1194325,13618420,10-12-2012,McKlein Verona 15.4-in. Laptop Briefcase,189.99,0,0.100005263,170.99,170.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B004YF9BX4,McKlein USA Verona - Ladies' Fly-Through Checkpoint-Friendly Laptop Briefcase,108.43,0,0,0,108.43,n/a,Yes,n/a,n/a,13618420,McKlein Ladies Leather Checkpoint-Friendly Case - Red,144,0,0,0,144,"This red leather checkpoint-friendly case by McKlein is the perfect accessory for air travelers. The adjustable strap makes sure the bag stays comfortable while carried, and the zip closure keeps your accessories tucked safely inside.",Yes,n/a,n/a,1,1,1,141,3,234,62.56,26.99,81.56,45.99,1.576962095,1.187430556,1.752190353,1.319375,1,03-12-2012,02-09-2013,58,13,1,170.99,170.99
2,565916,11457902,10-12-2012,Leatherbay Mini Backpack,129.95,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,B001I3JIQA,Leatherbay Leather Mini Backpack,94.83,0,0,94.83,94.83,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $50.12 (35%),11457902,Leatherbay Leather Mini Backpack - Black,144.95,0,0,0,144.95,Leatherbay Leather Mini Backpack - Black,Yes,n/a,n/a,1,1,1,169,3,40,22.12,-28,35.12,-15,1.233259517,0.806829941,1.370346937,0.89651604,1,03-12-2012,02-09-2013,58,13,1,116.95,116.95
3,1054896,11457967,17-12-2012,Leatherbay Shopping Tote,135.95,0,0.100036778,122.35,122.35,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11457967,Leatherbay Shopping Leather Tote - Black,149.95,0,0,0,149.95,Leatherbay Shopping Leather Tote - Black,Yes,n/a,n/a,1,0,1,136,2,40,NA,-27.6,NA,-14,NA,0.815938646,NA,0.906635545,1,10-12-2012,08-07-2013,57,13,1,122.35,122.35
3,1054902,11457892,17-12-2012,Leatherbay Pockets Backpack,269.95,0,0.100018522,242.95,242.95,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a,B001I3P75G,Leatherbay Leather Backpack with Pockets,184.4,0,0,184.4,184.4,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $110.55 (37%),11457892,Leatherbay Leather Backpack With Pockets - Black,294.95,0,0,0,294.95,Leatherbay Leather Backpack With Pockets - Black,Yes,n/a,n/a,1,1,1,155,3,48,58.55,-52,85.55,-25,1.317516269,0.823698932,1.463937093,0.915239871,1,03-12-2012,02-09-2013,58,13,1,242.95,242.95
3,1056014,11457891,17-12-2012,Leatherbay Laptop Backpack,299.95,0,0.100016669,269.95,269.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,203.6,0,0,203.6,203.6,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $126.35 (38%),11457891,Leatherbay Leather Laptop Backpack - Black,329.95,0,0,0,329.95,Leatherbay Leather Laptop Backpack - Black,Yes,n/a,n/a,1,1,1,162,3,42,66.35,-60,96.35,-30,1.325884086,0.818154266,1.473231827,0.909077133,1,03-12-2012,02-09-2013,58,13,1,269.95,269.95
3,1056017,11457894,17-12-2012,Leatherbay Mini Backpack,129.95,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,B001I3N9GA,Leatherbay Leather Mini Backpack,93.18,0,0,93.18,93.18,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),11457894,Leatherbay Leather Mini Backpack - English Tan,144.95,0,0,0,144.95,Leatherbay Leather Mini Backpack - English Tan,Yes,n/a,n/a,1,1,1,169,3,46,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1,03-12-2012,08-07-2013,58,13,1,116.95,116.95
3,1130083,14107208,17-12-2012,Wildkin Sidekick Backpack - Kids,34.99,0,0,0,34.99,"This Wildkin backpack is the perfect sidekick for school. With interior pockets, a pencil holder and two zippered compartments, this kids' backpack is a studying necessity.",Yes,n/a,n/a,B0065QXMTY,Wildkin Straight-Up Red Sidekick Backpack,24.75,5.52,0,24.75,24.75,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.24 (17%),14107208,Wildkin Sidekick Backpack - Cardinal Red,25.29,0,0,0,25.29,Wildkin Sidekick Backpack - Cardinal Red,Yes,n/a,n/a,1,1,1,172,3,40,10.24,9.7,10.24,9.7,1.413737374,1.383550811,1.413737374,1.383550811,1,03-12-2012,08-07-2013,58,13,2,34.99,34.99
3,1130229,14107192,17-12-2012,Wildkin Owl Macropack Backpack - Kids,42.99,0,0,0,42.99,"This Wildkin backpack is a wise choice. With a spacious design, interior pockets and a mesh enclosure, this owl backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this sweet backpack ensures your child will have a hoot. In pink/white/multi.",Yes,n/a,n/a,B007W4MNHK,Wildkin Owls Macropak Backpack,33.16,0,0,33.16,33.16,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $6.83 (17%),14107192,Wildkin Owls Macropak Backpack - Pink,34.49,0,0,0,34.49,Wildkin Owls Macropak Backpack - Pink,Yes,n/a,n/a,1,1,1,297,3,37,9.83,8.5,9.83,8.5,1.296441496,1.246448246,1.296441496,1.246448246,1,03-12-2012,08-07-2013,58,13,1,42.99,42.99
3,1130231,14107197,17-12-2012,Wildkin Leopard Macropack Backpack - Kids,42.99,0,0,0,42.99,"An exotic find from Wildkin. With a spacious design, interior pockets and a mesh enclosure, this leopard backpack keeps your little one's essentials organized. Whether going on a family trip or walking to school, this eye-catching backpack is a must-have. In pink/black.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107197,Wildkin Leopard Macropak Backpack - Pink,27.99,0,0,0,27.99,Wildkin Leopard Macropak Backpack - Pink,Yes,n/a,n/a,1,0,1,270,2,40,NA,15,NA,15,NA,1.535905681,NA,1.535905681,1,03-12-2012,02-09-2013,58,13,1,42.99,42.99
3,1130256,14107198,17-12-2012,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack - Kids,25.99,0,0,0,25.99,Take snacks on the go. This kids' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance your little one's everyday routine with this playful animal backpack. In green/multi.,Yes,n/a,n/a,B007W4MN02,Wildkin Olive Kids Wild Animals Pack 'n Snack Backpack,25.99,0,0,0,25.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,n/a,14107198,Wildkin Olive Kids Wild Animals Backpack - Green,23.79,0,0,0,23.79,Wildkin Olive Kids Wild Animals Backpack - Green,Yes,n/a,n/a,1,1,1,208,3,48,0,2.2,0,2.2,1,1.09247583,1,1.09247583,1,03-12-2012,08-07-2013,58,13,1,25.99,25.99
3,1130257,14107265,17-12-2012,Wildkin Olive Kids Mermaid Pack 'n Snack Backpack - Kids,29.99,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this adorable mermaid backpack. In blue/multi.,Yes,n/a,n/a,B0067QYI5E,Wildkin Olive Kids Mermaids Pack 'n Snack,23,6.17,0,23,23,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $2.99 (12%),14107265,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,23.79,0,0,0,23.79,Wildkin Olive Kids Mermaids Pack n Snack Blackpack - Blue,Yes,n/a,n/a,1,1,1,196,3,57,6.99,6.2,6.99,6.2,1.303913043,1.260613703,1.303913043,1.260613703,1,03-12-2012,08-07-2013,58,13,1,29.99,29.99
3,1130258,14107294,17-12-2012,Wildkin Olive Kids Paisley Pack 'n Snack Backpack - Kids,29.99,0,0,0,29.99,Take snacks on the go. This girls' Wildkin backpack doubles as a lunch bag with an insulated food-safe compartment. Enhance her everyday routine with this pretty paisley backpack. In pink/multi.,Yes,n/a,n/a,B007W4MMNU,Wildkin Olive Kids Paisley Pack 'n Snack,25.99,0,0,0,25.99,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,n/a,14107294,Wildkin Olive Kids Pack N Snack Backpack - Pink,25.99,0,0,0,25.99,Wildkin Olive Kids Pack N Snack Backpack - Pink,Yes,n/a,n/a,1,1,1,194,3,47,4,4,4,4,1.153905348,1.153905348,1.153905348,1.153905348,1,03-12-2012,08-07-2013,58,13,1,29.99,29.99
3,1130297,14107317,17-12-2012,Wildkin Ball 'n' All Sports Backpack - Kids,44.99,0,0,0,44.99,"Win first place with this Wildkin sports backpack. Featuring four exterior pockets, a mesh ball carrier and durable 600-denier construction, this dotted backpack is perfect for keeping your little athlete's gear organized. In blue.",Yes,n/a,n/a,B0065QXV7W,Wildkin Soccer Bags,25.96,0,0,25.96,25.96,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $14.03 (35%),14107317,Wildkin Sports Backpack - Blue,26.99,0,0,0,26.99,Wildkin Sports Backpack - Blue,Yes,n/a,n/a,1,1,1,231,3,30,19.03,18,19.03,18,1.733050847,1.666913672,1.733050847,1.666913672,1,03-12-2012,08-07-2013,58,13,1,44.99,44.99
3,1130483,14107330,17-12-2012,Wildkin Horse Serious Backpack - Kids,67.99,0,0,0,67.99,"This cute Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with a whimsical horse print, this girls' backpack is a fun school essential. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107330,Wildkin Horses Serious Backpack - Pink,44.49,0,0,0,44.49,Wildkin Horses Serious Backpack - Pink,Yes,n/a,n/a,1,0,1,332,2,38,NA,23.5,NA,23.5,NA,1.528208586,NA,1.528208586,1,03-12-2012,02-09-2013,58,13,1,67.99,67.99
3,1130487,14107219,17-12-2012,Wildkin Camo Serious Backpack - Kids,67.99,0,0,0,67.99,"This cool Wildkin backpack seriously does it all. He can stow a 15-in. laptop in the padded compartment, strap his lunch bag to the front with the carabiner and listen to his MP3 player using the media pocket and headphones port. Complete with a colorful camo print, this backpack is a fun school essential. In blue/white/black.",Yes,n/a,n/a,B007WU48MC,Wildkin Blue Camo Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $17.23 (29%),14107219,Wildkin Camo Serious Backpack - Blue,44.49,0,0,0,44.49,Wildkin Camo Serious Backpack - Blue,Yes,n/a,n/a,1,1,1,328,3,36,25.23,23.5,25.23,23.5,1.590037418,1.528208586,1.590037418,1.528208586,1,03-12-2012,08-07-2013,58,13,1,67.99,67.99
3,1130488,14107212,17-12-2012,Wildkin Leopard Serious Backpack - Kids,67.99,0,0,0,67.99,"This exotic Wildkin backpack seriously does it all. She can stow a 15-in. laptop in the padded compartment, strap her lunch bag to the front with the carabiner and listen to her MP3 player using the media pocket and headphones port. Complete with an exciting leopard print, this girls' backpack is a fun school essential. In pink/black.",Yes,n/a,n/a,B007WU58DK,Wildkin Pink Leopard Serious Backpack,42.76,0,0,42.76,42.76,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $17.23 (29%),14107212,Wildkin Leopard Serious Backpack - Pink,44.49,0,0,0,44.49,Wildkin Leopard Serious Backpack - Pink,Yes,n/a,n/a,1,1,1,336,3,39,25.23,23.5,25.23,23.5,1.590037418,1.528208586,1.590037418,1.528208586,1,03-12-2012,02-09-2013,58,13,1,67.99,67.99
3,1130492,14107200,17-12-2012,Wildkin Serious Backpack - Kids,67.99,0,0,0,67.99,"This kids' Wildkin backpack seriously does it all. Your little one can stow a 15-in. laptop in the padded compartment, strap a lunch bag to the front with the carabiner and listen to an MP3 player using the media pocket and headphones port.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107200,Wildkin Serious Backpack - Whale Blue,36.99,0,0,0,36.99,Wildkin Serious Backpack - Whale Blue,Yes,n/a,n/a,1,0,1,240,2,37,NA,31,NA,31,NA,1.838064342,NA,1.838064342,1,03-12-2012,08-07-2013,58,13,1,67.99,67.99
3,1130531,14107536,17-12-2012,Wildkin Horse Crackerjack Backpack - Kids,36.99,0,0,0,36.99,"She'll feel wild and free with this Wildkin backpack. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this girls' backpack is a school essential. Plus, the horse print adds whimsical style. In pink/multi.",Yes,n/a,n/a,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14107536,Wildkin Horses Crackerjack Backpack - Pink,22.39,0,0,0,22.39,Wildkin Horses Crackerjack Backpack - Pink,Yes,n/a,n/a,1,0,1,252,2,42,NA,14.6,NA,14.6,NA,1.65207682,NA,1.65207682,1,03-12-2012,02-09-2013,58,13,1,36.99,36.99
3,1130538,14107227,17-12-2012,Wildkin Big Dots Crackerjack Backpack - Kids,36.99,0,0,0,36.99,"A brilliant backpack by Wildkin. From the roomy main compartment to the organizer front pocket with pouches and a pencil holder, this kids' backpack is a school essential. Plus, the dot print is bold and eye-catching.",Yes,n/a,n/a,B007WU44HG,Wildkin Big Dots Aqua Crackerjack Backpack,25.96,0,0,25.96,25.96,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $6.03 (19%),14107227,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,27.59,0,0.028996013,26.79,26.79,Wildkin Big Dots Aqua Crackerjack Backpack - Blue/ Purple,Yes,n/a,n/a,1,1,1,217,3,57,11.03,10.2,11.03,9.4,1.424884438,1.380739082,1.424884438,1.340703153,1,03-12-2012,08-07-2013,58,13,1,36.99,36.99
3,1194325,13618420,17-12-2012,McKlein Verona 15.4-in. Laptop Briefcase,189.99,0,0.100005263,170.99,170.99,A work bag that works. This women's McKlein Verona briefcase will keep your things together. Shop our full selection of luggage at Kohls.com.,Yes,n/a,n/a,B004YF9BX4,McKlein USA Verona - Ladies' Fly-Through Checkpoint-Friendly Laptop Briefcase,104.29,0,0,104.29,104.29,n/a,Yes,& this item ships for FREE with Super Saver Shipping.,You Save: $75.71 (42%),13618420,McKlein Ladies Leather Checkpoint-Friendly Case - Red,170.99,0,0,0,170.99,"This red leather checkpoint-friendly case by McKlein is the perfect accessory for air travelers. The adjustable strap makes sure the bag stays comfortable while carried, and the zip closure keeps your accessories tucked safely inside.",Yes,n/a,n/a,1,1,1,141,3,234,66.7,0,85.7,19,1.639562758,1,1.821747051,1.111117609,1,03-12-2012,02-09-2013,58,13,1,170.99,170.99
3,565916,11457902,17-12-2012,Leatherbay Mini Backpack,129.95,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,B001I3JIQA,Leatherbay Leather Mini Backpack,93.18,0,0,93.18,93.18,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),11457902,Leatherbay Leather Mini Backpack - Black,144.95,0,0,0,144.95,Leatherbay Leather Mini Backpack - Black,Yes,n/a,n/a,1,1,1,169,3,40,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1,03-12-2012,02-09-2013,58,13,1,116.95,116.95
4,1054896,11457967,24-12-2012,Leatherbay Shopping Tote,135.95,0,0.100036778,122.35,122.35,On the go? This shopping tote is ideal for everyday use. Shop Kohls.com for other Leatherbay shopping totes to find your favorite color.,Yes,n/a,n/a,B001PE3HKK,Leatherbay Shopping Leather Tote,109.57,0,0,109.57,109.57,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $40.38 (27%),11457967,Leatherbay Shopping Leather Tote - Black,149.95,0,0.179793264,122.99,122.99,Leatherbay Shopping Leather Tote - Black,Yes,n/a,Save $26.96 (18%),1,1,1,136,3,40,12.78,-0.64,26.38,-14,1.116637766,0.994796325,1.240759332,0.906635545,1,10-12-2012,08-07-2013,57,13,1,122.35,122.35
4,1054902,11457892,24-12-2012,Leatherbay Pockets Backpack,269.95,0,0.100018522,242.95,242.95,Pack and go. This backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay pockets backpack to find your favorite color.,Yes,n/a,n/a,B001I3P75G,Leatherbay Leather Backpack with Pockets,184.4,0,0,184.4,184.4,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $110.55 (37%),11457892,Leatherbay Leather Backpack With Pockets - Black,294.95,0,0,0,294.95,Leatherbay Leather Backpack With Pockets - Black,Yes,n/a,n/a,1,1,1,155,3,48,58.55,-52,85.55,-25,1.317516269,0.823698932,1.463937093,0.915239871,1,03-12-2012,02-09-2013,58,13,1,242.95,242.95
4,1056014,11457891,24-12-2012,Leatherbay Laptop Backpack,299.95,0,0.100016669,269.95,269.95,Pack and go. This laptop backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay laptop backpacks to find your favorite color.,Yes,n/a,n/a,B001J9Q3QQ,Leatherbay Laptop Leather Backpack,203.6,0,0,203.6,203.6,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $126.35 (38%),11457891,Leatherbay Leather Laptop Backpack - Black,329.95,0,0,0,329.95,Leatherbay Leather Laptop Backpack - Black,Yes,n/a,n/a,1,1,1,162,3,42,66.35,-60,96.35,-30,1.325884086,0.818154266,1.473231827,0.909077133,1,03-12-2012,02-09-2013,58,13,1,269.95,269.95
4,1056017,11457894,24-12-2012,Leatherbay Mini Backpack,129.95,0,0.100038476,116.95,116.95,On-the-go organization. This mini backpack was designed with your busy lifestyle in mind. Shop Kohls.com for other Leatherbay mini backpacks to find your favorite color.,Yes,n/a,n/a,B001I3N9GA,Leatherbay Leather Mini Backpack,93.18,0,0,93.18,93.18,n/a,Yes,& this item ships for FREE with Super Saver Shipping and Free Returns.,You Save: $51.77 (36%),11457894,Leatherbay Leather Mini Backpack - English Tan,144.95,0,0,0,144.95,Leatherbay Leather Mini Backpack - English Tan,Yes,n/a,n/a,1,1,1,169,3,46,23.77,-28,36.77,-15,1.25509766,0.806829941,1.394612578,0.89651604,1,03-12-2012,08-07-2013,58,13,1,116.95,116.95
